"Title ID","Region","Name","PKG direct link","zRIF","Content ID","Last Modification Date","Original Name","File Size","SHA256","Required FW","App Version"
"PCSE01057","US","Code: Realize - Future Blessings (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP1024/PCSE01057_00/UP1024-PCSE01057_00-CODEREALIZEFD000_bg_1_73e6856c1a0ddef6404947fa6688b5f2fa2635ed.pkg","KO5ifR1dQ+eHBhgaGJlATDU0MDUH2e/s7+Ia5Oro4xnl6gYyE5//VnJM6fGZ/9ovpGXF45UVfZ6jMT64AQDeUxUE","UP1024-PCSE01057_00-CODEREALIZEFD000","2018-06-08 14:33:00","Code: Realize ～Future Blessings～","2688741776","81edc9ff322a33d97965384a91b7e4ea4e1f7f13febcd84ab6e9bf55c2752bd5","3.65","1"
"PCSE00763","US","Code: Realize ~Guardian of Rebirth~","http://zeus.dl.playstation.net/cdn/UP1024/PCSE00763_00/UP1024-PCSE00763_00-CODEREALIZE00000_bg_1_aaaa721c34bef9e44a6488ea6c1bdf40dcea00ee.pkg","KO5ifR1dQ+eHBhgaGJlATTU3MwbZ7+zv4hrk6ujjGeUKthSf/5JOLol6w/T7ecZXm2PcFXHfR2N8cAMADlUVvQAA","UP1024-PCSE00763_00-CODEREALIZE00000","2017-09-26 00:00:00","","3470948928","f4eb37e061ad80bac04f01359950b51bc028b7b0bdf50cc78eba7aa374dfdd9c","3.52","1"
"PCSE01278","US","Code: Realize ~Wintertide Miracles~ (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP1024/PCSE01278_00/UP1024-PCSE01278_00-CODEREALIZEFD2PV_bg_1_a52b50a9fda06ca337c1174bd3da68e2d2b1b21f.pkg","KO5ifR1dQ+eHBhgaGJlATDU0MrcA2e/s7+Ia5Oro4xnl6uZiFBCGz38f5n5Y06y5ebONLANzvm6n1GiMD24AAAgKE9cA","UP1024-PCSE01278_00-CODEREALIZEFD2PV","2019-02-15 00:23:49","","2661765184","df9cae32fe11b57f44b05a11fb9deaa1a72578721856c311d628606cd8eb1c04","3.69","1"
"PCSE01011","US","Collar X Malice (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP1024/PCSE01011_00/UP1024-PCSE01011_00-COLLARMALICE0000_bg_1_29ac5deaaa8ab629ed30cd1688922ec1a96c1d6a.pkg","KO5ifR1dQ+eHBhgaGJlATDU0MDQE2e/s7+PjGOTr6OPpDLLKAJ//eiT3cC34677lu26o9MkvWyNGY3xwAwC5NxTy","UP1024-PCSE01011_00-COLLARMALICE0000","2018-03-31 16:38:15","Collar×Malice","2904181200","b0078430b3e43b774b309d10ec7808f19709969caa11536d7a64288189ae1610","3.65","1"
"PCSE00612","US","Color Guardians","http://zeus.dl.playstation.net/cdn/UP2183/PCSE00612_00/UP2183-PCSE00612_00-FPLCGMAINGAME001_bg_1_b83f26aab624f8f70fa18f71feb1d30b65cd0a84.pkg","KO5ifR1dQ+eHBhgZWhhDTTUzNALZ7xbg4+zu6+jp5+7oCxQ1xOc/26Q3WcqZR0zvxvDc0Hw535Oy0GLZMJpiaAsAluYU9wAA","UP2183-PCSE00612_00-FPLCGMAINGAME001","2017-12-27 22:59:29","","629322736","4243e36231e6abda3b250f51b7587e37fe27d7ea2b2cd888fda79012141da547","3.5","1"
"PCSE01423","US","Color Slayer","http://zeus.dl.playstation.net/cdn/UP0665/PCSE01423_00/UP0665-PCSE01423_00-COLORSLAYERPSVAM_bg_1_b0311fa6940ad69fd09afacf6b02339bbcb22575.pkg","KO5ifR1dQ+eHBhiYmZlCTDU0MTIG2e/s7+MfFOzjGOkaFBAc5uiLz3+TglSOqKne/cd6zW0mS/EyvdEYH9wAAMGkFEcA","UP0665-PCSE01423_00-COLORSLAYERPSVAM","2019-09-28 18:37:30","Color Slayer","133111072","","3.69","1"
"PCSE00123","US","Colors!","http://ares.dl.playstation.net/cdn/UP2076/PCSE00123_00/NiQPhBErUreektBFDlsXMqhOojTUHtsarnUxMUWUoqNCtQbTHnjepnnWMYgQhOiI.pkg","KO5ifR1dg/J5YfzQACMDczOoqYZGxiD7nf19/IOCEZbi8x+fZ8ilJ/byp5jVXYNW6x4WHOTRwTzS0yMAEToSKgAA","UP2076-PCSE00123_00-COLORS0000000000","2018-04-08 22:59:24","","11415216","dc31c4386a8d56ed3cb666fd5138964672ce5930f3263545a30ea5387d5a7f28","1.8","1"
"PCSE00376","US","Conception II: Children of the Seven Stars","http://zeus.dl.playstation.net/cdn/UP0005/PCSE00376_00/yqbLaTzyneddSWKemMBHqrDOadAXKypgkvqtEGjlqVDBLoCdWqpvcPbzJDoSGYra.pkg","KO5ifR1dQ+eHBoCshZpqbG4Gsh9oubNrQIinv59RBAjg819/QphuiZxq8EcZq75rp7/eHo3xwQ0AAuAVEgAA","UP0005-PCSE00376_00-CONCEPTION2XXXXX","2017-09-26 00:00:00","","1483638224","6c344fa650be723f4af4af09395a390b4ebf33cb4a8311f7ca44d584d00c8a1c","3.01","1"
"PCSE01406","US","Conga Master Go","http://zeus.dl.playstation.net/cdn/UP3686/PCSE01406_00/UP3686-PCSE01406_00-CONGAMASTERVITUS_bg_1_364b6f109b2858ee1615c85abd4559fe78f43897.pkg","KO5ifR1dQ+eHBhibWZhBTDU0MTAD2Q+03N3R1zE4xDUozDMkNBif/5JvpbR8rv+3jrG0oIrtn4/paIwPbgAAwNwVeAAA","UP3686-PCSE01406_00-CONGAMASTERVITUS","2019-07-25 02:21:14","Conga Master Go","580781184","","3.69","1"
"PCSE00708","US","Corpse Party: Blood Drive","http://zeus.dl.playstation.net/cdn/UP1023/PCSE00708_00/UP1023-PCSE00708_00-CPVOL4BLOODDRIVE_bg_1_0c628089b0aba759a7b1a36f3cfc2d718aa9dacb.pkg","KO5ifR1dQ+eHBhgaGBlDTTU3sADZ7xwQ5u9j4uTj7+/iEuQZ5orPf7MVTPjnTNYVZ0pep7pukSnbaIwPbgAAaW8SSgAA","UP1023-PCSE00708_00-CPVOL4BLOODDRIVE","2017-09-26 00:00:00","","1568518784","4131d3e35fd7c6109a7eb552d26c632cee26cfc33f7f42d8f8c2fb2ce59add1c","3.52","1"
"PCSE00854","US","Corridor Z","http://zeus.dl.playstation.net/cdn/UP4396/PCSE00854_00/UP4396-PCSE00854_00-CORRIDORZPSVUS01_bg_3_9e69acf91a4c9cb8d82d42864adc244daff3f7aa.pkg","KO5ifR1dQ+eHBpgYW5pBTbUwNQHZ7+wfFOTp4h8UFRAcFhpsYIjPf8xcP9dw84hbm68s/jHZTrhkNMYHNwAApNsTBAAA","UP4396-PCSE00854_00-CORRIDORZPSVUS01","2019-01-05 10:02:41","","341299808","4622ea04cb99043705ba99fd1706389d32860363dcdfbc033d25f34969d64718","3.57","1"
"PCSE01232","US","Cosmic Star Heroine (3.61+!) [3.67]","http://zeus.dl.playstation.net/cdn/UP0707/PCSE01232_00/UP0707-PCSE01232_00-ZEBOYDCSHFG00001_bg_1_bee5e985fbe1bf6fe63a3b1a319e6158bbb42597.pkg","KO5ifR1dQ+eHBgBdYg4x1dDI2Ahkf5Srk3+ki3OwhxvYZkN8/nvq5Fv3cvY+r/ilImvua/67PBrjgxsAAAe8FbkA","UP0707-PCSE01232_00-ZEBOYDCSHFG00001","2018-04-24 18:17:35","","2057680336","f3825be1d71ee9ee8cbe73216123300c2a9b5f570006222795e9a7f659990d04","3.67","1"
"PCSE00643","US","Cosmophony","http://zeus.dl.playstation.net/cdn/UP4540/PCSE00643_00/UP4540-PCSE00643_00-COSMOPHONYGAME00_bg_1_915a9bcb0c1679d6e219a9a6d64c768a3928df45.pkg","KO5ifR1dQ+eHBpiYmhhATTUzMQbZ7+wf7Osf4OHvF+nu6AsUxue/lz+ff5Is+Zn9oDthmaOqp8ZojA9uAACP7hX2","UP4540-PCSE00643_00-COSMOPHONYGAME00","2019-01-05 04:58:20","","218510704","51b31b6867c6f4a13447ef5f331a3190574d42944dc410bbfb0ef91df763bd08","3.35","1"
"PCSA00116","US","CounterSpy","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00116_00/IQYJdduaRBzzFSLjdTRQLsqqusYRxQQJRTxLjTCbBYyjHWvuomNIPzcMrCVWbwDRhRFuquZUhnNECGiaBKMWtfWyVRgAqYqiHBjMD.pkg","KO5ifR1dQ+eHBlgidBkamoHsd/YP9QtxDQoOiAzzDAEK4/OfZMP5qsU3Wr1/vpMojms47UdZaLFsGE0xtAUACwQWZgAA","UP9000-PCSA00116_00-COUNTERSPYVITA00","2017-09-26 00:00:00","","558214976","e02d6c7edcf87409511adbaa965be2578878323e0d0b655095bd35d007cd5410","3.15","1"
"PCSE00222","US","CRACKLE","http://ares.dl.playstation.net/cdn/US0007/PCSE00222_00/bEesqvVejRDlPmMvFLPVHKxUmHAiSXnnptPtToCgpwHurWkwUvSgrumdDnOqFbNM.pkg","KO5ifR1dg/J5YfzQYJBboKYaGRmB7HcOcnT29nEN8wxxdHF0cTbE578ZE8pfrgxTunF9A/dU989nAkZjfHADAFM2Fd4A","US0007-PCSE00222_00-CRACKLEVITADADC1","2017-09-26 00:00:00","","21408416","8f1d187be570b1e7a2abd5f58a722c978ec10952221b66e96fe7d9baa1db78da","3.01","1"
"PCSE00291","US","Crazy Market","http://zeus.dl.playstation.net/cdn/UP4178/PCSE00291_00/UYiNCsrkmeAIuXfkqvQvrXxpfnNvlAfUrqbyBcvmibVjFSFJckaEqMtVuafgQlvx.pkg","KO5ifR1dQ+eHBpgYmltATTWyNATZH+Lu6BzkGBXp6xjk7RpiYIjPf4d+i3J26mdOcnVNdDFaw6gwGuODGwAAPewSxQAA","UP4178-PCSE00291_00-TGACRAZYMARKET01","2017-09-26 00:00:00","","31154032","46c04fc9492b113394620c8c59100635b7d797661eae8b560ceae2f6a7cddd92","2.61","1"
"PCSE00916","US","Criminal Girls 2: Party Favors","http://zeus.dl.playstation.net/cdn/UP1063/PCSE00916_00/UP1063-PCSE00916_00-1000000000000000_bg_1_f5fc86780b2bbf9c2671e2b1a3db7ae0280cbbbb.pkg","KO5ifR1dQ+eHBhgamBlDTbU0NAPZb2iACvD5b+W1NY73r2fPifLRkbt25ve20Rgf3AAAd1gU5gAA","UP1063-PCSE00916_00-1000000000000000","2017-09-26 00:00:00","","1376546128","959c6418b5a5602739927bf292dd5d19adf05b631c9ad4a195071644da834eb4","3.6","1"
"PCSE00516","US","Criminal Girls: Invite Only","http://zeus.dl.playstation.net/cdn/UP1063/PCSE00516_00/UP1063-PCSE00516_00-0001000000000000_bg_1_9193fe17a8c501e6b6409af2e2d959a556e00aaa.pkg","KO5ifR1dQ+eHBhgamBlDTTU1NAPZD7LHAAng898B1+mvGvxOOV5+9lpUul9JZTTGBzcAACobE34A","UP1063-PCSE00516_00-0001000000000000","2017-09-26 00:00:00","","1618125184","3fcccc2afed2aaf3b04cc865c4cc9621e6fc7fa7e6600caa9b2c567e7f929544","3.35","1"
"PCSE00453","US","Crimsonland","http://ares.dl.playstation.net/cdn/UP4403/PCSE00453_00/rKaGdCvJXHtyLrRXfgnKbdRyaOePwiEDhMTWCnfLlfMcVJJWAWTrkGAJgcNPufIR.pkg","KO5ifR1dQ+eHBpiYGBhDTTUxNQbZ7xzk6Rvs7+fj6OdiCAL4/Pc/5ZvqNl9W4w7xaXeD/S8eHOTRwTzS0yMAQ3kUpwAA","UP4403-PCSE00453_00-CRIMSONLAND11111","2017-09-26 00:00:00","","47251344","d8087172dcaf6a9d1a1fa27b164e3f57a14f9367126fcab2a9de79507b6986de","3.15","1"
"PCSE00689","US","Croixleur Sigma","http://zeus.dl.playstation.net/cdn/UP0969/PCSE00689_00/UP0969-PCSE00689_00-CROIXLEUR0000000_bg_1_eb709b0811f601082ef47f59ff484c887dc8912a.pkg","KO5ifR1dQ+eHBhhYmllCTTWzsATZ7xzk7xnh4xoaBLUUn/9ee7Y/yS4XrjDQsVZ5k2h1cDTGBzcAAKXVE6oA","UP0969-PCSE00689_00-CROIXLEUR0000000","2017-09-26 00:00:00","","847421216","6ff584a1617a115d19dd2b09331a2b8dc1b993f227f1533394aafb17ac5a1347","3.55","1"
"PCSE01377","US","Crossovers by POWGI (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP3743/PCSE01377_00/UP3743-PCSE01377_00-CROSSOVERSBYPOWG_bg_1_6433d35d1491c3d0adbdba0b63541a01f41cccc2.pkg","KO5ifR1dQ+eHBhibmxhDTDU0NjcH2e8c5B8c7B/mGhTsFBngH+6Oz3/lP/z/3/q5JG9pYFGNL2PwkdEYH9wAAEgeFl4A","UP3743-PCSE01377_00-CROSSOVERSBYPOWG","2019-04-18 19:53:21","","167487392","","3.69","1"
"PCSE00303","US","Crunchyroll","http://ares.dl.playstation.net/cdn/UP2074/PCSE00303_00/XidcNbZApVkFBghcQsDNXdwWTuUrgZlqGTzybBiagdexhMdTVOQUzjfUzSqEPiNw.pkg","KO5ifR1dg/J5YfzQACMDcxOoqcYGxiD7jQwMTQyMDI0NTUwsIoAAn/8kerW3B35fEbmQo6Xy0fyeZ6MxPrgBACC8FKQA","UP2074-PCSE00303_00-201402131448XXXX","2018-03-18 13:42:30","","9598768","d64d3b51672136491e9dd38ab767f4f2007a87e99166bad6562a5ae44da671d7","3.01","1"
"PCSE00806","US","Crypt of the NecroDancer","http://zeus.dl.playstation.net/cdn/UP1162/PCSE00806_00/UP1162-PCSE00806_00-CRYPTNECRODANCER_bg_1_f0e6e95001dd6a862d0d775bf8034f17d636b2ec.pkg","KO5ifR1dQ+eHBhgamhlBTbUwMAPZ7xwUGRDi5+oc5O/i6OfsGoTPf/xFZ5dfOhbab9F2SLvl9IWPozE+uAEAI+EWWQAA","UP1162-PCSE00806_00-CRYPTNECRODANCER","2017-09-26 00:00:00","","1171794576","24daf87549733cd35e687cffb1c6a8ac2db707cb6b6f47e0377fe9bb0ed4c3c2","3.55","1"
"PCSE01464","US","Crypto by POWGI","http://zeus.dl.playstation.net/cdn/UP3743/PCSE01464_00/UP3743-PCSE01464_00-CRYPTOBYPOWGIPSV_bg_1_8e5ecd8cc5bf61eda0294e635d98d39727a7af6d.pkg","KO5ifR1dQ+eHBhibmxhDTDU0MTMB2e8cFBkQ4u8UGeAf7u4ZEByGz3/iL2oiDAwnXDG8bKLabxXBOBrjgxsAAJ72E5EA","UP3743-PCSE01464_00-CRYPTOBYPOWGIPSV","2020-07-22 21:09:50","Crypto by POWGI","83091872","","3.69","1"
"PCSE01152","US","Cursed Castilla (Maldita Castilla EX) (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP3059/PCSE01152_00/UP3059-PCSE01152_00-0000000000000012_bg_1_11a3193b78c413e3e202794c986ac647c5e37f6c.pkg","KO5ifR1dQ+eHBhgbmFpCTDU0NDUC2W+AAgyN8Pkvx0VNc47qo4MmW64fmvtk/dzRGB/cAAA5BxQt","UP3059-PCSE01152_00-0000000000000012","2018-06-08 15:52:02","","110983408","77ac77121ed74dd880dd82ed2549ce5fe53208837f13d442b838de0be6e9888e","3.65","1"
"PCSE00716","US","Curses 'N Chaos","http://zeus.dl.playstation.net/cdn/UP2114/PCSE00716_00/UP2114-PCSE00716_00-0000000000000001_bg_1_c732a40b77b1972c1b42c8381d1e70475b2c3508.pkg","KO5ifR1dQ+eHBhgZGppATTU3NAPZb4AKDPH5r7yi4v6k/Nl9gbPyrl7cdahjNMYHNwAAdvYU6QAA","UP2114-PCSE00716_00-0000000000000001","2017-09-26 00:00:00","","128106640","c5ae0856b95d724eb5df09db5bcbd76e09310899d88cad73ce0db5a82e5ef8ec","3.52","1"
"PCSE01400","US","Cybarian: The Time Traveling Warrior","http://zeus.dl.playstation.net/cdn/UP0891/PCSE01400_00/UP0891-PCSE01400_00-RATAGAMECYBARIAN_bg_1_5e4cd622914ffa0e416664c476a6676556e307ba.pkg","KO5ifR1dQ+eHBhhYWEJNNQS6AWR/kGOIo7ujr6tzpJNjkKejHz7/bU74u+tAzX1357W2Ey9eNbw/GuODGwAAm3YWoQAA","UP0891-PCSE01400_00-RATAGAMECYBARIAN","2019-07-02 10:30:24","Cybarian: The Time Traveling Warrior","30169360","","3.69","1"
"PCSE01348","US","Daggerhood (3.61+!) [3.69]","http://zeus.dl.playstation.net/cdn/UP0891/PCSE01348_00/UP0891-PCSE01348_00-RATAGADAGGERHOOD_bg_1_470127a763cf3e9169e672911741f0b44f1012e9.pkg","KO5ifR1dQ+eHBhhYWEJNNTQ2sQDZH+QY4uju6OLo7u4a5OHv74LPf9U3E+9dX/J499WpP1ykp0+cMxrjgxsAAJZkFzYA","UP0891-PCSE01348_00-RATAGADAGGERHOOD","2019-02-20 21:54:40","","96859120","34e3750840cb539ee05840889ad3fbdc1405ffb9f50fe076939e062f0b78d420","3.69","1"
"PCSE01180","US","Damascus Gear: Operation Osaka (3.61+!) [3.67]","http://zeus.dl.playstation.net/cdn/UP0036/PCSE01180_00/UP0036-PCSE01180_00-DGEAR20000000000_bg_1_ac819333f9e9facf0d34f54251db3453bd50cd24.pkg","KO5ifR1dQ+eHBgDtN4OYamhoAbbfxd3VMcgIYSk+/51gUTKcXyDQ/Lpmrucv9lPRozE+uAEAjdsTGwAA","UP0036-PCSE01180_00-DGEAR20000000000","2018-03-30 04:21:01","","1721318176","62d823670a38d53aa2146ef72dd6403e2e8e3c39ce0b003b770ab4939d23569f","3.67","1"
"PCSE00518","US","Damascus Gear: Operation Tokyo","http://zeus.dl.playstation.net/cdn/UP0036/PCSE00518_00/UP0036-PCSE00518_00-DGEARZERO0000000_bg_1_4ff5f413ee9a4f6925fc95297d7807aedf5292c8.pkg","KO5ifR1dQ+eHBgDtN4OaampoAbLfxd3VMSjKNcgfaik+/50qLfGav3t3vkyYonr8vq1RozE+uAEA2ZUT0AAA","UP0036-PCSE00518_00-DGEARZERO0000000","2018-03-30 05:08:36","","693104384","24bdf33a0ac1372ad0fbe7445d76f185975360892e72d6e5a8b4499d98dd3c56","3.36","1"
"PCSE00399","US","Danganronpa 2: Goodbye Despair","http://zeus.dl.playstation.net/cdn/UP1063/PCSE00399_00/OHhOMkOOKGWwJyaoJcfrRBkwoDmnQMuLqadbYByjjHEepSUZUhJQAJKOHJEuTOEd.pkg","KO5ifR1dQ+eHBhgamBlDTTW2tATZ7+Lo5+7oF+TvF+Bo5OdoYIjPfxfPs3W01GZstnavOGK17kvFaIwPbgAAGi0VJQAA","UP1063-PCSE00399_00-DANGANRONPA2NA01","2017-09-26 00:00:00","","1658124000","474a18394e4b5a9e179d139b828fd8a8693c4c7fe90556730c62f28d9d274506","3.01","1"
"PCSE00692","US","Danganronpa Another Episode: Ultra Despair Girls","http://zeus.dl.playstation.net/cdn/UP1063/PCSE00692_00/UP1063-PCSE00692_00-DESPAIRGIRLSNA01_bg_2_1a57996cdc41f9caf527b931907cce413b48baa6.pkg","KO5ifR1dQ+eHBhgamBlDTTWzNALZ7+IaHODoGeTuGeQT7OdoYIjPf6pXVvWd6z6+oP2Mvvn5G/HzR2N8cAMA+tQWQgAA","UP1063-PCSE00692_00-DESPAIRGIRLSNA01","2017-09-26 00:00:00","","2431005808","20ff3888cb766acfd22804639460fefc89913b1d0733326ece4bff7d64c7f01f","3.5","1"
"PCSE01100","US","Danganronpa V3: Killing Harmony (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP1063/PCSE01100_00/UP1063-PCSE01100_00-DANGANV3VITA0000_bg_1_e537ff69faacb6d99acd5b988bcdfc0c87b80072.pkg","KO5ifR1dQ+eHBhgamBlDTDU0NADb7+Lo5+7oF2Yc5hkCMsoAn/9mVEbHuT30u3IpoD4oyqFPfTTGBzcAAAQ1E+YA","UP1063-PCSE01100_00-DANGANV3VITA0000","2018-03-10 10:38:34","","3204108352","b51c74f5efbdc7118b120728be21069d55a7b83644dad020fa299b73bd63fd7c","3.65","1"
"PCSE00261","US","Danganronpa: Trigger Happy Havoc","http://zeus.dl.playstation.net/cdn/UP1063/PCSE00261_00/ubZQuuAdEWfKOqUDDxqRlVITExxVAnlkehLggtGTEJkQZZLRSOJKByZyWZNCaWCy.pkg","KO5ifR1dQ+eHBhgamBlDTTUyMwTZ7+Lo5+7oF+TvF+Bo6OdoYIjPfxOban+Y/k0zNzRYaZ1UGnJnNMYHNwAA0rkUXwAA","UP1063-PCSE00261_00-DANGANRONPA1NA01","2017-09-26 00:00:00","","1384035200","fd06b00d79ec8d6afa2e7f4dd3cbb4aa930c2e6b0592cd05c0b35b5336c1c30d","3","1"
"PCSE00792","US","DARIUSBURST Chronicle Saviours","http://zeus.dl.playstation.net/cdn/UP1056/PCSE00792_00/UP1056-PCSE00792_00-DARIUSBURSTCS0US_bg_1_5156fb02aa24d4788edea76717a6238065f27458.pkg","KO5ifR1dQ+eHBhgamJpBTTW3NALZ7+IY5Bka7BQaFBziHGwQGozPf/ei5qlfu8D0M3LR/UNz52R4jsb44AYARfgWZwAA","UP1056-PCSE00792_00-DARIUSBURSTCS0US","2017-09-26 00:00:00","","751007360","ad7f463a9e2b7e197ab2cb4b45ed7dab14462680c53dc1c685ebe8fc99f04921","3.55","1"
"PCSE00919","US","Darkest Dungeon (3.61+!) [3.61]","http://zeus.dl.playstation.net/cdn/UP2619/PCSE00919_00/UP2619-PCSE00919_00-RHSDDPSV00000001_bg_1_a8c5ddeb495fc525a4ebb737f9751a09dcce5041.pkg","KO5ifR1dQ+eHBhiZGVpCTbU0tATZH+QR7OISEBwGsxOf/9qTjf8cumcu1bCyMzdsv6nkaIwPbgAALOAT/wAA","UP2619-PCSE00919_00-RHSDDPSV00000001","2018-03-10 10:25:35","","566394240","14f00ec35fa029ef4d6f49106e71886cecef9aff464ca34b02c39f5d423a6129","3.61","1"
"PCSE00424","US","Day D Tower Rush","http://zeus.dl.playstation.net/cdn/UP4384/PCSE00424_00/kJpfBPXhiGDFBThZIefZiPaykhpPRcEsXVSCVKRxrgHUXHIummyrRHwHCWeIKbSi.pkg","KO5ifR1dQ+eHBpgYW5hATTUxMgHZ7+IY6RISHhQUGuwBsjMUn/9yNFn1fc3klsmyPX4a1Xi6YTTGBzcAAKg8ExMA","UP4384-PCSE00424_00-DAYDTWRRUSH0000U","2018-06-08 15:31:13","","82297072","b1f670d77248796d29a18be64f84dbec8b3da3b27f57c93a53e14be3331fbc02","3.15","1"
"PCSE00658","US","Day of the Tentacle Remastered","http://zeus.dl.playstation.net/cdn/UP2154/PCSE00658_00/UP2154-PCSE00658_00-DAYOFTHETENTACLE_bg_1_d89992429d331f11b318e320b6cb252d4c5e5057.pkg","KO5ifR1dQ+eHBhgZmppATTUztQDZ7+IY6e8W4uEa4uoX4ujs44rPf0X27tPsnLXSHG7vVHZJilxNWWixbBhNMbQFADJbFBYA","UP2154-PCSE00658_00-DAYOFTHETENTACLE","2017-10-21 19:24:57","","1114498192","f749375d1ea26334ce973465f1cab746dc6e1fe53dc5667b7803260a365cda2f","3.57","1"
"PCSE01181","US","DEAD AHEAD: ZOMBIE WARFARE (3.61+!) [3.67]","http://zeus.dl.playstation.net/cdn/UP3740/PCSE01181_00/UP3740-PCSE01181_00-DAZWPSV000000000_bg_1_fb94d8c10e316bf0f30cf4e95ee1d63922341f80.pkg","KO5ifR1dQ+eHBhibmxhATDU0tDAE2e/iGBUeEBwGtxSf/2STM5a3e39+33y4LvzTPlnO0Rgf3AAACgUUiwAA","UP3740-PCSE01181_00-DAZWPSV000000000","2019-01-05 02:42:27","","142707664","06a49f19d737b30b2c7ef22455d1275be62d5f063ba97d85c28f60ab6e9a701a","3.67","1"
"PCSA00151","US","Dead Nation","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00151_00/EwjVQEjDfHWlDPQuuMuoTeKSifQwznzEZjMfxBDVRodjZXFeoZAGbCiSrlCBrDCT.pkg","KO5ifR1dQ+eHBlgidBmaGoLsd3F1dPFzDPH093N39HU1MMTnv27GCPNFJzT3fLh4+1ZIlnXVII8O5pGeHgHzzBUT","UP9000-PCSA00151_00-DEADNATIONGAME01","2017-09-26 00:00:00","","476154704","d2f75724654d0180ca9ea1ab54a5f91e1436b02377f5c06696a4f72c7c3761b7","3.01","1"
"PCSE00235","US","Dead or Alive 5 Plus","http://ares.dl.playstation.net/cdn/UP4108/PCSE00235_00/GmeNDsdSsKQIfFEDNxbDElVxTmzCxrhhTVYLtxqSUFzNQOVwjyPICSAOPzvRwOhI.pkg","KO5ifR1dg/J5YfzQABNDAwuoqUbGpiD7XVwdXfyDHH08w1xNA3xCg/H5T96m4l2r+gGtkJiarWfsX0YM8uhgHunpEQBFzhSh","UP4108-PCSE00235_00-DEADORALIVE5PLUS","2017-10-21 19:18:21","","2714174192","ba470a3eb3e6d246ac76e10340762637a4c0ab7cee9c2062900f6fad44b0bce8","2.05","1"
"PCSE00971","US","Deadbolt (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP0341/PCSE00971_00/UP0341-PCSE00971_00-DEADBOLT00000000_bg_1_f8ddc6576d7389710a56d7e4a2b89e3388e891e3.pkg","KO5ifR1dQ+eHBhgYm8BMtTQ3BNnv4uro4uTvEwKzFJ//tBPimEsiWDdn9fiJOn3pWDsa44MbAAB0uhJr","UP0341-PCSE00971_00-DEADBOLT00000000","2018-03-23 04:45:43","","189199744","5545bddd6994541c8dc9a4f4d222052a98a55e8c28764f2a29c0113a7baa0481","3.65","1"
"PCSE00578","US","Deadman's Cross","http://ares.dl.playstation.net/cdn/UP0082/PCSE00578_00/lkwwbMTuedUBgJsIIcndZrBVgvZHGlUsGQtKjUFejjjGfuSkkoYNgiHyWefJmmXY.pkg","KO5ifR1dQ+eHBgBdYQQ11dTcAmS/i6uji6+jX7BzkH9wsKufOz7/XZtfr/Lt+92VIW/tU80PVfiMxvjgBgAWFRZL","UP0082-PCSE00578_00-DEADMANSCROSSENG","2017-10-29 01:32:32","","199515968","63e0978088d1914f5ab541407c33d56f2d5bfb00fce5b96f9ba19ee1e4267aad","3.36","1"
"PCSE01279","US","Death Mark (3.61+!) [3.68]","http://zeus.dl.playstation.net/cdn/UP1024/PCSE01279_00/UP1024-PCSE01279_00-EXPHORROR2017HRV_bg_1_696062994b7c8ea5cf182eb8755b1603e633d990.pkg","KO5ifR1dQ+eHBhgaGJlATDU0MrcE2e8aEeDhHxTkH2RkYGjuERSGz38/TzxZt5o3L0JcLotH0rXXfTTGBzcAAL0QE6oA","UP1024-PCSE01279_00-EXPHORROR2017HRV","2018-10-31 15:22:58","","923575392","ff97f569ef9fd216374b769fe9a4c06c11fe4220de206ca54c7e76fa4152e8dc","3.68","1"
"PCSE00248","US","Deathmatch Village","http://zeus.dl.playstation.net/cdn/UP4176/PCSE00248_00/dWcxSfxnBAzzNJGhGAgWpClDnHDRnpMorNrjHrYLGQokFscRVDbpuGhnBSIVPRCs.pkg","KO5ifR1dQ+eHBpgYmptBTTUysQDZ7+IbZoAM8PlvZtfhY7aVyc/O8/5Zbyl8d8tojA9uAACJTBTl","UP4176-PCSE00248_00-DMV0000000000000","2017-11-01 07:38:18","","137938352","40090ee54bb301ddfec73632e1d52c8564ec3c4267f66d8f8795e97c01d093f8","3.01","1"
"PCSE00401","US","Deception IV: Blood Ties","http://zeus.dl.playstation.net/cdn/UP4108/PCSE00401_00/buqBotSYWnsuRGNToLGhfezxWKdalNlZPoNBqLhfjDNzBVbVoFUegRMAlVusLSLr.pkg","KO5ifR1dQ+eHBpgYGlhATTUxMATZ7+3o7hrk7xIcALUUn/+0f2+t8ji2622rxYIjDVVh1qMxPrgBAPd7FRcA","UP4108-PCSE00401_00-KAGERODSP0000000","2017-09-26 00:00:00","","711071136","f3cf48f0d177b894b94cab4d81cfbab9c53c08ed2aa7491b3cc6d27783a06314","3.01","1"
